id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
133A841;A01;2;33;0;2;3;2;1;0
116A593;C01;2;7;0;0;6;1;1;0
112A610;A01;3;33;0;0;0;1;1;0
104A339;B01;2;7;0;2;3;1;1;0
148A444;B01;1;7;0;2;1;2;1;0
114A846;B01;1;7;0;2;4;1;1;0
182A204;A01;2;37;0;2;2;26;1;2
124A043;C01;0;7;0;5;4;1;1;0
121A219;A01;1;7;1;0;3;26;1;0
198A667;A01;1;7;0;2;2;15;1;0
112A989;A01;0;15;0;2;6;19;1;0
198A161;A01;0;10;0;1;0;1;1;0
180A285;C01;2;7;0;2;1;2;1;0
114A160;A01;1;7;7;0;0;1;1;0
122A510;B01;3;7;0;2;4;23;1;0
187A043;A01;2;7;0;2;3;13;1;0
171A920;A01;1;7;0;2;5;19;2;0
144A212;B01;1;7;0;2;1;1;1;0
134A918;B01;1;7;0;2;3;15;1;0
184A468;B01;1;7;0;2;2;16;1;0
153A904;B01;1;33;0;2;7;17;1;0
176A440;A01;2;7;0;9;8;1;1;0
144A926;B01;3;7;0;2;3;15;1;0
117A779;C01;1;7;0;2;4;2;1;0
115A713;A01;2;31;0;2;1;2;0;0
136A753;A01;1;7;0;2;6;2;1;0
182A463;A01;2;7;0;2;2;15;1;0
117A325;C01;1;7;0;2;1;23;1;0
144A744;A01;1;7;0;0;9;1;1;0
103A121;Z01;1;7;0;2;0;15;1;0
144A754;B01;2;2;0;2;1;1;1;0
158A032;B01;2;7;0;2;2;1;1;0
182A779;B01;1;1;0;0;4;1;5;0
157A344;B01;1;7;0;2;1;1;1;0
166A707;B01;2;1;0;2;8;2;5;0
192A965;B01;1;7;0;0;0;0;0;0
194A500;A01;1;7;0;9;3;25;1;0
177A238;A01;1;7;0;2;3;15;1;0
114A757;Z01;0;7;0;1;3;9;0;0
173A706;B01;1;7;0;2;1;1;1;0
141A748;A01;2;30;0;1;5;1;1;0
145A729;B01;1;31;0;2;8;1;1;0
113A962;B01;0;33;0;2;1;1;1;0
160A170;A01;2;7;0;2;1;13;1;0
198A664;A01;2;7;0;2;2;16;1;0
113A960;A01;3;31;0;2;1;5;0;0
128A039;B01;1;7;0;2;7;1;2;0
199A755;B01;2;7;0;2;2;2;1;0
117A480;A01;1;7;0;2;1;5;1;0
128A458;A01;2;30;0;2;1;26;1;0
106A592;B01;1;20;0;2;4;0;1;0
154A107;B01;3;1;0;2;0;19;5;0
188A812;B01;1;2;0;2;1;1;1;0
107A951;A01;2;7;0;2;7;16;1;0
103A406;B01;1;7;0;2;1;1;1;0
138A937;A01;1;32;0;2;1;17;1;0
123A988;B01;0;33;0;2;1;1;1;0
120A381;A01;1;7;0;2;2;0;1;0
159A668;A01;1;14;0;1;8;16;1;0
103A826;A01;2;7;2;0;8;14;1;0
199A658;A01;1;7;2;0;1;21;1;0
184A390;A01;0;7;0;2;1;1;1;0
175A332;B01;1;37;0;2;2;1;1;1
123A563;B01;1;7;0;2;3;1;1;0
130A663;D01;1;7;4;0;1;2;1;0
137A285;A01;2;7;0;2;7;17;1;0
156A363;A01;2;1;0;1;1;21;5;0
164A027;B01;1;7;0;2;4;1;1;0
155A402;A01;1;7;6;2;3;5;1;0
157A924;A01;0;7;1;0;2;1;1;0
174A656;B01;3;7;0;0;3;1;1;0
148A100;E01;2;7;0;2;0;0;1;0
145A023;A01;1;31;0;2;4;23;1;0
191A466;Z01;1;7;0;0;0;10;0;0
175A751;A01;1;31;0;2;2;17;1;0
122A027;A01;1;7;0;2;6;19;1;0
105A900;B01;1;7;0;2;4;23;1;0
179A307;A01;1;7;0;1;6;1;1;0
154A755;A01;1;7;0;2;1;17;1;0
128A642;A01;3;31;6;0;1;1;1;0
138A759;A01;2;7;0;2;2;15;1;0
106A614;A01;1;31;0;1;0;15;0;0
116A808;A01;3;7;0;2;3;11;1;0
130A064;A01;2;33;0;2;1;2;1;0
182A675;A01;1;7;0;2;8;11;1;0
183A529;B01;2;80;0;2;1;1;3;0
111A404;A01;1;33;0;0;0;1;1;0
135A662;B01;1;7;0;2;4;15;1;0
171A826;B01;1;7;0;2;5;2;1;0
157A887;A01;1;31;6;0;1;26;1;0
170A146;A01;1;30;0;0;1;1;1;0
106A390;A01;2;1;0;2;7;1;5;0
128A496;A01;3;14;0;2;7;16;1;0
119A943;B01;2;7;0;2;4;1;1;0
194A671;D01;2;7;1;2;8;24;1;0
116A098;C01;2;7;0;9;3;23;1;0
144A788;B01;2;1;0;2;7;1;0;0
108A216;A01;1;7;0;2;1;13;1;0
103A738;A01;1;7;0;2;6;20;1;0
140A096;B01;2;1;0;2;6;1;5;0
136A642;A01;1;1;0;2;0;19;5;0
182A330;A01;2;30;0;0;3;15;1;0
190A470;A01;2;7;0;1;2;1;1;0
189A082;A01;1;7;13;0;1;1;1;0
125A871;B01;3;33;0;2;1;1;1;0
149A888;A01;2;43;11;0;1;6;0;0
192A026;A01;1;34;4;0;7;21;1;0
164A546;B01;2;7;0;0;6;1;1;0
196A980;B01;3;1;0;2;2;9;0;0
176A002;A01;3;7;0;2;3;15;0;0
181A153;A01;3;7;4;0;8;1;1;0
194A470;A01;2;7;0;2;3;15;0;0
116A708;B01;1;37;0;2;8;1;1;1
157A699;A01;1;7;0;2;1;9;1;0
163A900;A01;3;7;0;1;2;9;1;0
103A770;B01;2;31;0;2;1;1;1;0
125A630;A01;2;3;0;2;3;26;1;0
198A956;A01;1;7;0;2;1;26;1;0
121A902;B01;2;7;0;2;7;16;1;0
105A301;B01;3;33;0;2;1;1;1;0
150A963;A01;1;7;0;2;5;1;1;0
133A059;A01;1;7;0;1;2;1;1;0
190A343;B01;1;30;0;2;4;1;1;0
150A785;C01;1;7;0;2;4;2;1;0
183A102;A01;1;7;2;2;8;13;1;0
161A451;Z01;1;10;0;2;1;2;1;0
161A309;A01;1;7;2;0;1;1;1;0
195A569;B01;3;1;0;2;1;1;5;0
101A727;A01;0;7;0;2;2;1;1;0
164A895;A01;1;31;0;2;1;2;1;0
198A909;C01;0;7;0;0;3;23;1;0
156A005;A01;1;7;0;2;3;15;1;0
157A746;B01;3;1;1;2;2;0;0;0
112A870;A01;1;7;0;2;2;5;1;0
198A788;B01;1;33;0;2;1;1;1;0
142A278;B01;1;7;0;2;2;1;1;0
193A268;A01;2;7;3;0;1;1;1;0
136A839;A01;3;7;0;2;1;2;1;0
164A349;C01;1;7;0;0;4;1;1;0
179A344;A01;0;7;0;2;3;9;1;0
178A342;A01;3;7;0;2;2;15;1;0
165A119;B01;2;7;0;0;0;23;1;0
152A955;A01;2;7;0;0;8;15;1;0
172A031;A01;1;33;0;2;1;21;1;0
118A204;A01;3;32;0;2;8;15;1;0
184A818;A01;3;7;0;1;2;0;1;0
165A900;B01;2;7;4;2;4;2;1;0
123A881;A01;2;7;0;2;8;5;1;0
133A374;A01;1;7;0;2;1;11;1;0
198A647;A01;-1;7;0;1;1;1;1;0
166A245;B01;1;7;0;2;4;2;2;0
168A284;B01;2;15;0;2;1;1;1;0
145A014;A01;1;7;0;2;3;9;1;0
156A695;A01;1;7;0;2;1;1;1;0
184A132;C01;2;15;0;2;6;1;1;0
149A053;A01;2;1;0;2;2;15;5;0
143A668;B01;2;7;0;2;4;1;1;0
201A472;A01;1;7;0;1;1;15;1;0
197A136;B01;3;3;0;2;2;1;6;0
168A793;A01;1;7;0;9;5;16;1;0
146A178;B01;1;1;0;2;0;0;5;0
126A364;A01;1;7;12;2;2;1;1;0
197A011;A01;2;7;7;0;1;0;1;0
153A743;A01;1;7;9;0;1;26;1;0
141A956;A01;0;7;0;2;1;1;1;0
197A632;B01;2;15;0;2;6;1;1;0
134A984;A01;1;99;0;1;3;9;0;0
117A409;A01;2;7;0;2;2;14;1;0
180A351;A01;2;7;15;0;0;1;1;0
192A399;A01;0;7;9;0;1;1;1;0
165A586;A01;1;15;0;0;2;14;1;0
142A111;B01;3;7;0;2;4;1;1;0
122A689;A01;1;30;0;0;9;1;1;0
141A180;B01;3;10;0;2;7;1;1;0
149A644;B01;1;7;0;2;4;2;1;0
123A464;A01;3;31;0;0;1;26;1;0
176A401;A01;1;10;0;1;4;20;1;0
181A714;A01;3;50;0;2;1;1;3;0
170A255;B01;1;7;0;2;3;1;1;0
164A841;B01;1;2;0;2;8;1;1;0
197A435;A01;3;7;0;2;2;16;1;0
175A886;C01;1;7;0;2;1;1;1;0
126A814;A01;2;7;3;0;0;1;1;0
201A185;A01;1;7;0;2;3;0;1;0
176A104;B01;1;3;0;2;2;16;1;0
159A047;A01;3;10;0;2;7;17;1;0
112A221;A01;1;7;0;1;2;20;1;0
163A701;B01;0;7;0;2;2;1;1;0
115A875;A01;1;50;1;2;1;21;3;0
136A407;B01;1;10;0;2;2;23;0;0
146A065;B01;2;7;0;2;3;1;1;0
158A056;B01;2;21;0;0;6;6;1;0
188A874;A01;2;30;11;0;3;13;1;0
114A653;A01;2;10;2;0;3;0;1;0
177A214;B01;1;1;0;2;9;0;5;0
144A478;B01;1;7;0;2;3;2;1;0
104A688;B01;1;1;0;2;1;1;0;0
109A060;A01;3;7;0;1;2;1;1;0
103A408;B01;1;10;0;2;1;1;1;0
147A683;A01;1;7;0;1;2;1;2;0
185A426;B01;1;7;0;2;1;2;1;0
195A313;B01;2;7;0;2;1;1;1;0
165A173;B01;3;31;0;2;1;1;1;0
120A121;A01;1;7;0;2;2;16;1;0
139A823;A01;1;7;0;2;1;1;1;0
125A536;A01;1;7;0;2;1;2;1;0
148A623;B01;1;10;0;2;4;2;1;0
162A370;A01;1;7;1;0;3;13;2;0
187A561;A01;1;7;4;0;9;13;1;0
153A681;A01;1;10;0;2;1;2;1;0
185A090;B01;2;1;0;2;1;1;5;0
146A496;A01;2;7;0;2;1;21;1;0
101A794;A01;1;7;0;2;1;17;1;0
187A132;A01;3;7;0;2;1;26;1;0
121A618;A01;3;7;0;1;3;1;1;0
126A410;A01;1;7;0;2;2;19;1;0
114A571;A01;2;1;0;2;6;1;5;0
172A980;B01;1;31;0;2;1;3;1;0
117A268;B01;2;7;0;2;2;9;1;0
171A809;B01;2;7;0;2;4;1;1;0
131A646;B01;1;7;0;2;1;1;1;0
145A211;A01;1;3;1;0;2;1;1;0
164A004;A01;2;80;0;2;8;1;3;0
132A493;B01;1;7;0;2;1;1;1;0
191A987;B01;2;7;0;2;1;1;1;0
132A700;A01;2;33;13;0;7;1;1;0
109A344;A01;0;7;0;1;1;1;1;0
116A368;A01;1;7;0;2;6;1;1;0
152A978;B01;2;10;0;2;3;1;1;0
122A070;A01;2;10;0;1;1;13;0;0
189A685;A01;1;7;16;0;8;13;1;0
120A399;A01;1;2;0;0;8;1;1;0
195A102;B01;3;7;0;2;1;15;1;0
194A733;C01;2;10;0;2;4;2;1;0
197A329;B01;2;1;0;2;1;15;5;0
176A424;B01;2;33;0;2;1;1;1;0
139A457;B01;1;7;0;2;3;1;1;0
129A573;A01;2;2;0;1;1;17;1;0
194A948;B01;1;7;0;2;4;2;0;0
107A800;A01;1;80;0;0;0;0;3;0
171A257;A01;1;7;0;2;2;19;1;0
135A483;B01;1;7;0;2;7;22;1;0
118A797;B01;2;36;0;2;1;1;1;0
177A867;B01;2;33;0;2;1;2;1;0
107A461;B01;2;17;0;2;3;1;1;0
150A939;A01;1;7;0;0;1;13;1;0
105A516;B01;3;7;0;2;1;1;1;0
134A660;B01;1;7;0;2;1;1;1;0
196A983;B01;1;7;0;2;4;1;1;0
193A420;B01;2;31;0;2;1;1;1;0
108A981;B01;1;31;0;2;1;1;1;0
104A321;A01;1;7;0;1;2;1;1;0
189A841;B01;1;2;0;2;1;1;1;0
169A456;A01;1;1;0;1;1;1;5;0
102A473;A01;2;7;6;0;3;15;1;0
200A358;B01;2;33;0;2;2;17;1;0
145A654;A01;1;7;0;1;5;19;1;0
169A075;A01;2;7;0;2;6;1;1;0
141A261;A01;3;7;0;2;3;26;1;0
171A279;A01;3;7;0;2;8;15;1;0
112A261;A01;2;31;0;1;1;1;1;0
173A187;A01;3;7;0;2;1;15;1;0
171A545;A01;1;7;2;0;0;14;1;0
158A711;A01;1;43;9;0;1;26;1;0
138A523;A01;2;7;0;2;1;10;1;0
198A482;B01;1;7;0;2;4;2;1;0
195A809;B01;1;7;0;2;3;12;1;0
179A075;B01;-1;0;-1;-1;-1;-1;-1;0
107A306;A01;1;10;4;0;7;1;1;0
136A953;A01;1;10;0;9;2;16;1;0
146A241;A01;0;10;0;2;2;5;0;0
139A570;A01;1;31;1;0;1;1;1;0
172A104;B01;1;1;0;2;1;1;5;0
164A113;A01;3;7;0;2;1;26;1;0
113A709;A01;1;7;0;2;2;15;1;0
195A043;A01;1;31;0;2;1;1;1;0
138A809;B01;2;15;0;2;6;1;1;0
194A253;A01;2;7;4;0;1;2;1;0
114A426;A01;1;7;1;0;2;1;1;0
166A549;B01;1;99;0;2;1;1;1;0
142A629;B01;1;43;0;2;7;1;1;0
189A121;A01;2;7;0;2;1;13;1;0
176A751;B01;1;7;0;2;6;1;1;0
139A699;A01;2;7;10;0;2;14;1;0
125A676;Z01;3;7;0;2;1;1;1;0
143A122;A01;1;30;0;2;7;9;1;0
156A314;A01;2;10;8;0;6;15;1;0
177A766;A01;1;2;0;2;4;2;1;0
185A553;B01;1;10;0;2;3;14;1;0
113A808;A01;1;7;0;2;4;2;0;0
198A442;D01;2;7;0;2;4;2;1;0
119A411;A01;3;33;0;2;3;9;1;0
125A503;B01;2;2;0;2;1;1;1;0
148A907;A01;2;7;0;2;1;9;1;0
154A918;C01;2;7;0;2;1;1;1;0
120A857;A01;3;32;1;0;2;13;1;0
127A486;A01;1;7;0;2;7;15;1;0
153A414;A01;2;21;0;0;4;2;0;0
149A433;A01;1;10;6;0;2;4;1;0
178A533;A01;2;7;0;0;0;1;1;0
198A121;A01;2;7;1;2;2;17;1;0
201A678;B01;1;7;14;0;7;21;1;0
102A999;B01;1;7;0;2;1;2;1;0
169A943;A01;2;7;0;2;1;12;1;0
174A774;A01;2;10;0;2;2;1;1;0
177A665;A01;1;7;9;2;3;13;1;0
113A761;B01;1;33;0;0;0;0;0;0
160A877;B01;1;2;0;2;0;0;1;0
151A890;B01;3;7;0;2;4;1;1;0
116A987;A01;1;7;0;0;9;1;1;0
103A974;A01;1;7;0;2;3;13;1;0
137A854;A01;2;7;0;1;7;1;1;0
108A125;F01;2;7;0;2;1;2;1;0
145A041;B01;1;7;0;2;4;2;1;0
108A661;B01;2;7;0;0;6;1;1;0
152A714;C01;2;7;0;0;6;23;1;0
177A068;A01;1;7;0;2;4;2;1;0
147A933;A01;1;17;0;2;2;12;1;0
151A620;B01;1;7;0;2;1;1;1;0
119A953;B01;2;7;0;2;3;1;1;0
177A668;A01;2;7;0;2;1;17;1;0
163A384;A01;0;10;1;1;1;16;3;0
102A713;A01;1;15;0;2;0;16;1;0
125A051;A01;3;7;0;2;3;11;0;0
112A784;A01;3;7;0;2;1;15;1;0
178A322;B01;2;50;0;2;8;1;3;0
109A375;B01;1;30;0;2;7;1;1;0
146A865;A01;1;34;0;9;0;14;1;0
200A456;A01;1;7;0;2;3;13;1;0
175A709;A01;1;33;0;2;0;0;1;0
190A946;A01;1;7;0;2;1;2;1;0
174A474;A01;2;7;0;9;1;15;1;0
184A166;Z01;3;7;0;2;8;13;0;0
101A388;A01;2;7;0;0;1;1;1;0
197A075;E01;3;7;0;2;1;1;1;0
127A774;A01;2;32;0;2;8;11;1;0
172A834;B01;1;7;0;2;4;2;1;0
194A251;A01;2;33;0;0;0;2;1;0
156A783;A01;3;7;0;1;0;16;1;0
155A108;B01;0;7;0;2;3;14;1;0
120A891;B01;1;1;0;0;0;26;5;0
192A627;A01;1;7;0;1;3;19;2;0
157A856;A01;0;1;0;2;1;5;5;0
201A562;B01;3;7;0;2;1;2;1;0
189A276;B01;2;7;0;2;6;2;1;0
124A725;A01;3;33;0;9;8;1;1;0
107A950;A01;1;7;8;0;1;21;1;0
161A164;B01;1;2;0;2;1;1;1;0
125A275;B01;3;7;0;2;4;1;1;0
175A270;A01;3;1;0;2;1;19;0;0
126A651;A01;2;7;0;1;1;1;1;0
182A984;A01;2;10;0;2;1;9;1;0
177A744;A01;2;50;0;0;0;0;3;0
185A499;A01;1;14;0;2;8;13;1;0
137A118;A01;2;33;0;0;0;1;1;0
153A777;B01;3;7;0;2;1;1;1;0
117A130;A01;1;7;6;0;1;22;1;0
174A684;A01;1;1;0;0;0;1;5;0
132A935;A01;1;7;13;0;1;1;1;0
169A691;B01;3;7;0;2;7;1;1;0
175A743;C01;2;7;0;2;4;1;1;0
196A194;A01;2;3;0;2;1;19;1;0
140A888;A01;1;7;0;1;1;26;1;0
147A859;A01;2;7;3;0;1;1;1;0
195A354;A01;2;7;0;2;1;2;1;0
130A678;A01;1;7;4;0;2;0;1;0
176A552;A01;1;7;13;0;1;1;1;0
181A232;A01;1;33;0;0;0;26;1;0
135A474;A01;3;7;0;2;8;22;1;0
190A530;B01;1;7;0;2;0;2;1;0
175A555;A01;2;7;0;2;3;22;1;0
194A811;B01;2;7;0;2;2;1;1;0
124A102;A01;1;2;9;0;1;17;1;0
135A775;A01;0;7;0;9;3;1;0;0
161A687;E01;2;7;0;0;0;1;1;0
189A369;B01;2;10;0;2;6;14;0;0
122A395;B01;1;7;4;2;1;1;1;0
178A232;B01;1;1;0;2;9;2;2;0
110A696;A01;1;7;0;2;1;17;1;0
176A008;A01;1;10;0;2;7;13;1;0
161A346;B01;1;33;0;2;1;1;1;0
146A804;B01;3;7;0;1;8;23;1;0
133A206;A01;2;7;0;2;3;1;1;0
185A729;B01;3;2;0;2;1;1;1;0
125A037;B01;2;2;0;2;3;1;1;0
161A948;B01;2;7;0;2;4;26;1;0
168A169;A01;3;30;0;2;1;11;1;0
126A915;A01;1;10;0;2;3;9;1;0
140A426;A01;2;7;0;2;3;15;1;0
118A727;A01;2;7;15;0;1;0;0;0
149A798;A01;2;7;4;0;4;26;1;0
153A314;A01;1;7;0;2;2;2;1;0
134A579;B01;3;1;0;9;1;1;5;0
177A696;B01;1;7;0;2;7;1;1;0
106A591;A01;1;7;0;2;1;26;1;0
152A967;A01;2;7;8;0;8;14;1;0
148A138;B01;2;1;0;2;2;1;5;0
181A768;B01;3;1;0;2;1;1;6;0
126A931;A01;1;30;0;2;4;26;1;0
198A886;B01;2;60;0;2;1;1;5;0
138A910;A01;1;32;12;0;1;1;1;0
197A151;A01;0;7;0;1;1;18;1;0
119A587;B01;2;7;0;2;6;9;1;0
143A584;A01;3;7;0;2;6;26;1;0
197A631;A01;2;7;0;2;2;1;1;0
110A498;A01;2;7;0;2;1;2;1;0
151A165;A01;1;7;0;1;2;1;1;0
118A215;A01;2;7;0;1;1;15;1;0
163A147;A01;1;7;6;0;1;15;1;0
128A315;A01;0;7;0;2;1;16;1;0
189A933;C01;2;7;0;2;1;1;1;0
188A499;A01;1;33;0;0;0;2;1;0
130A414;B01;1;50;0;2;0;5;3;0
193A679;A01;2;7;13;0;1;14;1;0
118A220;A01;1;7;0;1;1;16;1;0
144A405;A01;1;1;8;2;1;15;5;0
147A911;A01;1;7;0;2;6;2;1;0
137A048;A01;1;7;9;9;7;26;1;0
121A119;A01;2;7;12;1;1;26;2;0
156A847;A01;1;7;0;0;3;13;1;0
161A745;A01;3;33;0;2;1;3;1;0
100A905;A01;1;7;0;2;8;1;1;0
185A008;A01;1;80;0;2;1;2;3;0
196A042;A01;1;7;0;2;8;15;1;0
120A108;C01;2;1;0;0;0;1;6;0
119A278;A01;2;7;0;1;7;1;1;0
194A726;A01;2;33;0;2;1;1;1;0
137A170;B01;1;7;0;2;7;14;1;0
119A685;A01;1;7;0;2;1;26;1;0
168A227;A01;2;7;13;0;0;1;1;0
123A451;A01;2;2;0;2;1;1;1;0
191A455;C01;3;7;0;2;4;26;1;0
155A119;B01;3;7;0;2;6;1;1;0
119A408;A01;3;7;1;0;1;1;2;0
194A140;A01;1;7;0;2;1;1;1;0
134A631;A01;1;7;0;0;6;1;0;0
104A080;B01;1;7;0;2;4;2;1;0
117A917;A01;0;7;0;2;3;24;1;0
179A719;B01;3;33;0;2;7;17;1;0
128A532;B01;1;1;0;2;1;1;5;0
118A816;A01;1;7;13;0;1;1;1;0
187A728;A01;1;7;0;2;1;1;1;0
183A087;B01;1;7;0;0;4;2;1;0
102A381;B01;1;7;0;2;3;1;1;0
170A756;A01;2;7;0;2;1;2;1;0
146A885;B01;2;10;0;9;3;18;1;0
136A239;B01;1;7;0;2;1;2;1;0
194A187;B01;1;50;0;2;7;1;3;0
154A997;B01;2;7;0;2;3;26;1;0
159A162;B01;2;10;0;2;2;16;1;0
157A104;A01;2;7;0;2;3;13;1;0
140A903;C01;1;7;0;2;4;19;1;0
180A619;A01;1;7;0;2;2;1;1;0
141A470;B01;1;2;0;0;0;13;1;0
186A853;A01;2;7;0;2;8;15;1;0
123A855;A01;2;7;0;2;1;5;1;0
145A728;A01;1;7;13;0;0;1;1;0
137A367;A01;1;14;0;2;6;9;1;0
196A984;C01;1;7;0;2;1;1;1;0
167A605;B01;1;1;0;2;4;14;5;0
173A701;A01;1;7;0;1;7;1;1;0
156A983;A01;1;10;0;2;3;9;1;0
125A146;B01;1;2;0;2;1;16;1;0
196A220;B01;3;10;0;2;4;0;1;0
185A614;B01;1;7;0;2;2;13;1;0
120A598;B01;2;33;0;2;7;1;1;0
119A861;A01;2;14;0;0;1;9;1;0
201A696;A01;1;10;13;0;1;1;1;0
103A324;B01;2;7;0;2;3;19;1;0
183A714;A01;2;7;12;0;0;1;1;0
104A982;A01;3;7;0;1;3;2;1;0
116A680;B01;1;7;0;2;1;1;1;0
117A701;A01;2;7;0;2;1;15;1;0
139A394;A01;3;7;0;2;8;19;1;0
116A958;A01;1;7;0;2;7;13;1;0
198A756;C01;2;33;0;2;4;2;1;0
177A667;C01;2;7;0;0;4;1;1;0
180A141;A01;-1;10;0;2;4;26;1;0
156A277;B01;3;21;0;2;6;1;1;0
106A505;B01;1;33;0;2;1;1;1;0
102A753;A01;3;31;0;2;0;26;0;0
167A150;A01;2;7;0;0;1;1;1;0
135A652;A01;1;10;0;2;1;26;1;0
155A526;B01;1;7;0;2;1;1;1;0
115A680;B01;1;7;0;2;3;1;1;0
141A626;B01;1;43;0;2;4;2;1;0
155A587;A01;0;7;0;1;1;16;1;0
143A804;A01;2;7;0;2;4;1;1;0
180A060;A01;2;7;4;0;3;1;1;0
156A351;A01;2;7;0;2;1;1;1;0
113A236;A01;1;13;0;2;7;16;1;0
115A918;A01;2;40;0;1;2;1;3;0
162A645;A01;3;7;0;2;0;1;1;0
181A139;C01;2;33;4;2;9;1;0;0
146A413;A01;2;33;0;2;1;2;1;0
157A625;A01;1;7;0;1;0;1;1;0
166A243;A01;1;10;0;2;1;2;1;0
144A459;B01;2;7;4;2;4;14;1;0
162A461;B01;1;7;0;2;2;1;1;0
199A934;B01;2;50;0;2;1;1;3;0
148A228;A01;0;7;0;2;1;26;0;0
133A902;A01;1;2;0;2;1;0;1;0
171A130;A01;1;10;0;2;3;22;1;0
185A936;A01;1;30;0;2;1;15;1;0
126A428;B01;1;31;0;2;8;15;1;0
192A887;B01;2;7;0;2;1;1;1;0
125A390;B01;2;10;0;2;2;12;1;0
159A821;A01;1;33;12;0;8;0;1;0
171A962;B01;2;7;0;2;3;14;1;0
119A244;A01;3;2;13;0;1;1;1;0
178A922;B01;1;2;0;2;2;13;1;0
121A006;A01;0;7;0;2;1;1;1;0
186A051;A01;1;7;0;1;1;15;1;0
154A267;A01;1;7;0;9;1;2;1;0
134A517;B01;1;33;0;2;1;21;1;0
147A396;Z01;1;30;0;1;1;1;1;0
187A787;B01;2;7;0;2;1;1;1;0
128A802;A01;0;7;6;0;1;13;1;0
133A588;A01;2;15;13;0;8;1;1;0
159A558;A01;3;7;5;0;3;0;1;0
119A942;A01;2;30;0;2;1;1;1;0
110A083;A01;2;7;16;0;2;21;1;0
154A492;A01;2;7;1;1;2;2;1;0
141A295;B01;0;60;0;2;7;19;5;0
163A656;A01;2;7;0;2;3;9;0;0
187A596;A01;1;7;0;1;2;17;1;0
175A663;A01;1;7;0;1;1;1;1;0
104A763;A01;1;7;0;1;2;1;1;0
101A994;C01;2;15;0;2;2;1;1;0
175A449;A01;3;7;6;0;1;1;1;0
183A727;A01;1;7;0;1;7;21;0;0
150A942;A01;2;33;0;0;0;1;1;0
127A210;A01;3;7;0;1;2;16;1;0
150A993;B01;3;7;0;2;0;0;1;0
176A054;B01;3;30;0;2;1;1;1;0
126A071;B01;1;7;0;0;7;26;1;0
114A375;A01;3;7;0;2;2;19;1;0
185A642;B01;1;10;0;2;1;1;1;0
109A063;A01;2;7;1;9;1;17;1;0
153A892;B01;1;31;0;2;7;1;1;0
101A371;B01;1;7;0;2;5;2;1;0
190A873;B01;2;37;0;2;2;2;1;2
136A042;B01;1;10;0;9;5;1;1;0
108A441;A01;2;13;0;9;2;16;0;0
108A952;A01;1;7;15;0;1;1;1;0
201A718;A01;1;7;0;2;1;5;1;0
118A349;A01;1;7;1;0;7;1;1;0
158A266;A01;1;7;0;2;2;10;1;0
106A132;A01;1;7;0;2;1;1;1;0
135A633;A01;3;7;0;1;4;20;1;0
127A176;A01;1;7;0;1;2;1;1;0
107A920;A01;1;7;0;9;1;1;1;0
127A997;A01;0;33;0;2;1;0;1;0
198A226;A01;0;33;0;2;2;19;1;0
154A004;A01;2;31;0;2;8;21;1;0
144A629;A01;2;1;0;2;5;2;5;0
127A981;A01;1;2;6;0;1;21;1;0
159A424;I01;2;7;0;2;5;1;3;0
175A908;B01;3;2;0;2;1;1;0;0
194A419;A01;2;10;0;2;5;1;1;0
152A310;A01;1;33;0;0;2;3;1;0
198A207;A01;1;7;1;0;8;14;1;0
142A480;A01;1;7;3;0;3;26;1;0
174A026;A01;1;30;8;2;1;5;1;0
110A051;A01;1;7;0;2;1;1;1;0
139A357;A01;1;7;0;0;8;1;1;0
186A586;B01;3;50;0;2;1;1;3;0
184A205;A01;1;7;0;2;3;1;0;0
110A416;B01;1;33;0;2;3;1;1;0
115A138;B01;1;10;0;2;6;20;1;0
119A969;B01;1;7;0;2;1;1;1;0
157A477;A01;1;7;0;0;1;26;1;0
161A667;A01;1;33;4;0;3;1;1;0
127A425;A01;2;33;4;0;8;13;1;0
119A444;A01;1;7;0;0;1;1;1;0
155A100;B01;2;7;13;0;3;21;1;0
124A154;B01;-1;7;0;2;1;16;1;0
152A010;B01;2;33;0;2;1;17;1;0
105A169;A01;2;7;0;2;8;1;1;0
103A803;A01;1;7;0;1;2;1;1;0
167A428;A01;2;7;0;2;3;15;1;0
134A106;A01;2;1;0;2;2;2;5;0
135A803;A01;2;3;0;2;1;1;0;0
198A231;A01;0;7;0;2;1;1;1;0
124A013;C01;1;7;0;2;1;0;1;0
199A208;A01;1;30;0;2;1;1;1;0
164A755;A01;1;7;8;0;2;21;1;0
174A196;A01;2;7;6;0;1;1;1;0
147A777;A01;3;17;0;1;8;9;1;0
165A845;C01;1;7;0;2;4;2;1;0
109A256;A01;1;7;0;2;3;1;1;0
169A810;A01;1;33;4;0;4;26;1;0
173A281;A01;0;32;0;2;3;16;1;0
106A243;B01;2;7;0;2;6;1;1;0
175A746;B01;1;32;0;2;2;3;1;0
106A912;B01;1;1;0;2;4;1;5;0
197A177;A01;1;30;0;0;8;26;0;0
198A717;A01;1;7;0;2;1;2;1;0
192A263;A01;1;7;0;2;3;13;1;0
107A885;A01;0;7;0;2;1;13;1;0
152A602;C01;3;7;0;2;4;2;1;0
188A937;A01;0;7;0;2;1;15;1;0
147A989;B01;1;7;0;2;5;1;1;0
162A008;B01;1;7;0;0;8;15;1;0
101A036;B01;1;2;0;2;1;0;1;0
129A633;B01;2;2;0;2;1;1;1;0
